gene_name,entrezgene_id,padj,Log2FC,absLogFC
MRPS35,60488,6.01e-44,-0.948151049,0.948151049
HBB,3043,5.26e-12,0.948381893,0.948381893
OCLN,100506658,9.46e-26,-0.948516634,0.948516634
RASAL3,64926,4.41e-40,0.948750999,0.948750999
PODXL,5420,2.62e-23,-0.948896001,0.948896001
TEFM,79736,1.49e-39,-0.949454281,0.949454281
GBP4,115361,1.31e-22,0.951016287,0.951016287
DPP9,91039,1.68e-52,0.951056748,0.951056748
BIN2,51411,3.42e-34,0.951156151,0.951156151
PTPMT1,114971,1.47e-36,-0.952319787,0.952319787
ADA,100,1.24e-32,0.953699219,0.953699219
NCF2,4688,4.71e-28,0.954541507,0.954541507
ATP5F1C,509,3.99e-38,-0.955548027,0.955548027
COL3A1,1281,1.6e-15,0.956207214,0.956207214
SLC25A6,293,1.83e-35,-0.956580851,0.956580851
COL4A3,1285,9.02e-38,-0.957084673,0.957084673
ENO2,2026,5.64e-33,0.95860428,0.95860428
MET,4233,6.78e-42,0.959397908,0.959397908
CHCHD5,84269,1.45e-36,-0.959563452,0.959563452
FERMT3,83706,8.09e-31,0.959713632,0.959713632
UPB1,51733,6.63e-16,-0.96018368,0.96018368
MRPS28,28957,1.05e-43,-0.96134225,0.96134225
PLEKHA6,22874,1.69e-42,-0.961692381,0.961692381
SDHAF3,57001,3.2e-29,-0.963174393,0.963174393
UGT2B4,7363,9.75e-16,-0.963468898,0.963468898
CD4,920,2.85e-32,0.963704711,0.963704711
PAIP2B,400961,7.59e-27,-0.963946122,0.963946122
FH,2271,2.29e-40,-0.963955441,0.963955441
SLC3A1,6519,3.34e-28,-0.964466912,0.964466912
RHBDD2,57414,1.83e-18,-0.964902219,0.964902219
TULP1,7287,8.03e-25,-0.965007274,0.965007274
PDZD3,79849,4.92e-32,-0.9652495,0.9652495
PLCD1,5333,1.7e-47,-0.965322964,0.965322964
HSPB8,26353,1.57e-30,0.966214311,0.966214311
NMI,9111,1.27e-46,0.966347723,0.966347723
GMIP,51291,4.28e-39,0.966487779,0.966487779
ALDH3A2,224,1.2e-32,-0.966519741,0.966519741
IGF2BP2,10644,1.09e-24,-0.9674875,0.9674875
BTN3A1,11119,1.42e-35,0.96895052,0.96895052
SDHA,6389,9.33e-39,-0.970620926,0.970620926
PSMB5,5693,2.85e-33,-0.970999102,0.970999102
C11orf54,28970,1.36e-36,-0.971000881,0.971000881
ATP6V1D,51382,9.87e-44,-0.971095438,0.971095438
EPB42,2038,2.52e-13,0.971631015,0.971631015
NARS2,79731,1.02e-40,-0.972330843,0.972330843
HLA-DQB1,3119,7.33e-30,0.972521076,0.972521076
OLFML3,56944,4.66e-21,-0.973001814,0.973001814
EPB41L5,57669,3.96e-50,-0.973006193,0.973006193
PPP1R13L,10848,2.1e-38,0.973014295,0.973014295
HBD,3045,2.51e-12,0.973534822,0.973534822
FERMT1,55612,1.59e-39,-0.97428155,0.97428155
PLEK,5341,4.63e-32,0.975499308,0.975499308
MCM7,4176,5.38e-41,0.976835707,0.976835707
EARS2,124454,1.48e-30,-0.978139962,0.978139962
APOBEC3G,60489,4.91e-35,0.978431877,0.978431877
HLA-DRA,3122,4.2e-35,0.978985644,0.978985644
ARSF,416,6.99e-24,-0.980411251,0.980411251
SLC22A4,6583,1.36e-16,-0.980567307,0.980567307
ZNF503,84858,3.35e-40,-0.982656878,0.982656878
GYPA,2993,1.09e-14,0.983084348,0.983084348
MAIP1,79568,1.16e-29,-0.983217992,0.983217992
C22orf39,128977,3.48e-28,-0.983220296,0.983220296
MRPL30,51263,3.22e-44,-0.984577128,0.984577128
ABCA8,10351,1.45e-29,-0.985448671,0.985448671
GLS,2744,1.81e-33,-0.98595432,0.98595432
STAMBPL1,57559,1.85e-48,0.986106181,0.986106181
CD8A,925,4.37e-17,0.986451721,0.986451721
MRPS6,64968,2.29e-40,-0.987228445,0.987228445
TMEM177,80775,2.64e-34,-0.988297211,0.988297211
KCNAB2,8514,7.29e-36,0.990623317,0.990623317
AMN,81693,8.45e-31,-0.99211264,0.99211264
ANK1,286,7.97e-14,0.9921781,0.9921781
CLCN5,1184,2.87e-43,-0.993117703,0.993117703
UBE2L6,9246,1.07e-47,0.994922229,0.994922229
ANXA1,301,1.22e-29,0.995279001,0.995279001
OAS2,4939,4.5e-31,0.995407965,0.995407965
ETFRF1,144363,4.37e-20,-0.995573817,0.995573817
CPNE6,9362,3.39e-15,-0.995598232,0.995598232
DAP3,7818,6.21e-43,-0.996035222,0.996035222
MYO1F,4542,5.64e-38,0.996330979,0.996330979
MCM2,4171,1.88e-42,0.99648479,0.99648479
CD163,9332,2.4e-22,0.997013417,0.997013417
ALOX5AP,241,2.6e-24,0.997146249,0.997146249
OGDH,4967,5.8e-37,-0.99845504,0.99845504
MTCH2,23788,2.73e-35,-0.998589637,0.998589637
HLA-DMA,3108,1.09e-28,0.999230117,0.999230117
SDSL,113675,2.12e-46,-1.00082045,1.00082045
PLA2R1,22925,1.89e-31,-1.001279332,1.001279332
PLGRKT,55848,1.51e-33,-1.001759781,1.001759781
MRPL53,116540,1.2e-43,-1.002061844,1.002061844
VIM,7431,1.19e-41,1.002142864,1.002142864
NEGR1,257194,2.97e-18,-1.002515304,1.002515304
MNDA,4332,8.59e-25,1.002839116,1.002839116
IVD,3712,1.07e-36,-1.002921225,1.002921225
WDR72,256764,1.76e-30,-1.002984565,1.002984565
CKM,1158,1.22e-21,-1.004129272,1.004129272
CTSA,5476,7.14e-41,-1.004413016,1.004413016
LZTS3,9762,7.8e-36,-1.005106297,1.005106297
RPL37,6167,4.54e-06,1.006011213,1.006011213
FGFR4,2264,6.39e-17,1.006050696,1.006050696
DECR1,1666,9.2e-41,-1.006060107,1.006060107
CD180,4064,2.68e-42,1.006489155,1.006489155
FGFR1,2260,3.35e-21,1.006583144,1.006583144
ACY3,91703,4.08e-29,-1.007823991,1.007823991
ABCC3,8714,8.74e-28,1.008391982,1.008391982
ARHGAP30,257106,5.79e-33,1.008976228,1.008976228
RASSF8,11228,5.51e-54,-1.010454813,1.010454813
OXSM,54995,2.84e-36,-1.01089984,1.01089984
SOD3,6649,3.85e-22,-1.012447091,1.012447091
CDK18,5129,6.92e-40,1.012914056,1.012914056
MRPS2,51116,2.32e-44,-1.013426923,1.013426923
GRHPR,9380,9.33e-39,-1.013511681,1.013511681
TIMM8B,26521,3.52e-35,-1.013695249,1.013695249
MPC2,25874,1.54e-26,-1.013763307,1.013763307
ATP6V1H,51606,2.38e-48,-1.014045488,1.014045488
DLD,1738,2.72e-42,-1.015307659,1.015307659
NDUFAF5,79133,5.09e-33,-1.016988934,1.016988934
SLIRP,81892,3.38e-38,-1.017093311,1.017093311
NEBL,10529,2.13e-41,-1.017142134,1.017142134
MRPS31,10240,6.92e-46,-1.017834809,1.017834809
SPHK2,56848,4.45e-39,-1.018922035,1.018922035
SLC5A9,200010,7.31e-16,-1.020682285,1.020682285
GZMA,3001,6.54e-25,1.021344228,1.021344228
ATP6V1F,9296,7.5e-43,-1.022260096,1.022260096
MCEE,84693,8.47e-35,-1.023646132,1.023646132
BHMT,635,2.85e-24,-1.025008907,1.025008907
AOC1,26,2.22e-13,-1.025792623,1.025792623
FASTKD5,60493,4.61e-36,-1.026379905,1.026379905
MRPL19,9801,4.09e-47,-1.026727843,1.026727843
AMDHD1,144193,6.56e-25,-1.027203904,1.027203904
LAMA4,3910,5.05e-28,1.027456578,1.027456578
COX6A1,1337,1.96e-38,-1.027715008,1.027715008
RIDA,10247,9.92e-31,-1.028380825,1.028380825
FMNL1,752,1.83e-32,1.029525006,1.029525006
AQP1,358,2.37e-20,-1.030117381,1.030117381
ACSS1,84532,1.25e-36,-1.031626479,1.031626479
RBP4,5950,4.73e-25,-1.032092057,1.032092057
BCKDHA,593,8.95e-36,-1.032955047,1.032955047
ATP6V1B1,525,8.91e-45,-1.033619855,1.033619855
SLC16A4,9122,9.77e-30,-1.033663381,1.033663381
LYRM1,57149,6.57e-25,-1.035226881,1.035226881
ENTPD1,953,5.32e-39,1.037500052,1.037500052
C1orf210,149466,2.39e-21,-1.038096868,1.038096868
DLST,1743,1.02e-38,-1.038423457,1.038423457
CMC2,56942,2.37e-36,-1.038562279,1.038562279
DOCK2,1794,9.05e-37,1.039667573,1.039667573
MRPS21,54460,1.11e-46,-1.039816657,1.039816657
VWF,7450,6.5e-24,1.040939148,1.040939148
TLR3,7098,1.36e-32,1.043112544,1.043112544
JAKMIP2,9832,1.23e-47,1.043160886,1.043160886
SLC25A42,284439,1.56e-24,-1.044809407,1.044809407
MTRF1L,54516,9.64e-31,-1.045035713,1.045035713
MRPS33,51650,4.01e-38,-1.04514176,1.04514176
APOA5,116519,6.99e-26,-1.046364482,1.046364482
CISD3,284106,4.81e-32,-1.047999981,1.047999981
GFM1,85476,4.45e-36,-1.048106001,1.048106001
CORO1A,11151,2.81e-25,1.048226058,1.048226058
NDUFAF4,29078,3.49e-33,-1.049876313,1.049876313
EPHX2,2053,5.47e-25,-1.049893476,1.049893476
SPARC,6678,1.91e-39,1.050196146,1.050196146
PDHA2,5161,4.6e-41,-1.050284773,1.050284773
WAS,7454,1.63e-30,1.050415262,1.050415262
HLA-C,3107,1.57e-40,1.051104792,1.051104792
PHLDA3,23612,4.38e-34,1.051556198,1.051556198
MCM6,4175,3.17e-43,1.05283575,1.05283575
GULP1,51454,1.09e-34,-1.053245457,1.053245457
PTPRD,5789,9.28e-44,-1.053737863,1.053737863
LDHA,3939,4.56e-47,1.054074472,1.054074472
ATP6V1E1,529,3.17e-39,-1.054802097,1.054802097
NDUFB11,54539,2.49e-34,-1.054938189,1.054938189
PGA3,643834,2.18e-23,-1.055697027,1.055697027
MRPL33,9553,4.84e-41,-1.055783097,1.055783097
SDHAF1,644096,1.99e-25,-1.055881828,1.055881828
TMEM72,643236,3.76e-32,-1.057588419,1.057588419
CD36,948,3.83e-17,1.057704861,1.057704861
CPT2,1376,3e-31,-1.059181555,1.059181555
THEMIS2,9473,6.28e-41,1.059248688,1.059248688
PPP1R3G,648791,1.81e-34,1.059930058,1.059930058
NHLRC3,387921,3.36e-41,-1.060995203,1.060995203
UQCRH,7388,2.55e-37,-1.061087985,1.061087985
MYOC,4653,1.39e-15,-1.062390323,1.062390323
ADA2,51816,1.19e-30,1.062396642,1.062396642
DHTKD1,55526,4.5e-26,-1.063670789,1.063670789
ANXA3,306,8.34e-21,-1.064332116,1.064332116
ETFA,2108,2.14e-35,-1.064388428,1.064388428
ATP5IF1,93974,4.01e-24,-1.064527253,1.064527253
PDHX,8050,7.43e-38,-1.064875356,1.064875356
ANK3,288,3.49e-47,-1.066485362,1.066485362
LRPPRC,10128,6.14e-41,-1.069286803,1.069286803
HPCAL1,3241,1.19e-34,1.06941985,1.06941985
UQCRC1,7384,1.26e-40,-1.070920594,1.070920594
KMO,8564,5.79e-17,-1.072444101,1.072444101
AGPAT3,56894,2.42e-25,-1.072922592,1.072922592
HLA-B,3106,5.86e-38,1.072924906,1.072924906
COQ10A,93058,2.87e-37,-1.073990269,1.073990269
HECW1,23072,1.06e-32,-1.07417561,1.07417561
EBNA1BP2,10969,1.96e-49,1.075292248,1.075292248
ATP6V0D2,245972,3.52e-33,-1.077415475,1.077415475
MRPS22,56945,1.7e-47,-1.077680264,1.077680264
ACSL1,2180,9.41e-35,-1.078248127,1.078248127
RGN,9104,3.38e-30,-1.079360289,1.079360289
CHGA,1113,9.37e-16,-1.079615199,1.079615199
CDH13,1012,9.3e-23,1.080655075,1.080655075
SLC1A4,6509,6.43e-46,1.080960895,1.080960895
MOCS1,4337,1.39e-32,-1.08101333,1.08101333
SDR39U1,56948,8.03e-38,-1.081132429,1.081132429
TXNRD2,10587,1.76e-40,-1.081503816,1.081503816
MCM4,4173,2.38e-40,1.081766419,1.081766419
ANKRD2,26287,3.28e-25,-1.082172803,1.082172803
NAV3,89795,9.61e-22,-1.082752074,1.082752074
GLRX5,51218,9.27e-44,-1.083088217,1.083088217
MLKL,197259,1.36e-40,1.083959026,1.083959026
ART3,419,4.45e-27,-1.084517451,1.084517451
TRPV2,51393,1.46e-51,1.085163919,1.085163919
UGT3A1,133688,1.16e-15,-1.085470882,1.085470882
COA7,65260,1.16e-41,-1.0858757,1.0858757
GCAT,23464,1.53e-20,-1.08673502,1.08673502
MAOA,4128,3.93e-26,-1.087231746,1.087231746
CFHR5,81494,3.24e-20,-1.087739776,1.087739776
PBLD,64081,3.6e-32,-1.088302626,1.088302626
MSR1,4481,1.46e-36,1.088423646,1.088423646
MECOM,2122,1.48e-43,-1.090358847,1.090358847
DCLK1,9201,4.28e-20,1.090905488,1.090905488
ALDH7A1,501,5.25e-38,-1.091682477,1.091682477
UCHL1,7345,2e-19,-1.092055642,1.092055642
BDH2,56898,3.17e-43,-1.092616072,1.092616072
COX4I1,1327,7.47e-35,-1.093679193,1.093679193
BHMT2,23743,4.01e-27,-1.09393029,1.09393029
NDUFB6,4712,3.05e-36,-1.095135541,1.095135541
LRP2,4036,6.53e-29,-1.097072939,1.097072939
FREM1,158326,3.69e-26,-1.097327356,1.097327356
HGF,3082,4.78e-28,-1.097735477,1.097735477
ESRP1,54845,2.91e-34,-1.097933177,1.097933177
CD48,962,7.79e-32,1.098178936,1.098178936
SLC25A5,292,3.38e-38,-1.098276224,1.098276224
UQCRFS1,7386,5.62e-41,-1.099782824,1.099782824
DARS2,55157,6.34e-42,-1.102596522,1.102596522
DSC1,1823,2.86e-29,-1.10315591,1.10315591
ACOT13,55856,1.17e-37,-1.103414631,1.103414631
CASP1,834,6.7e-44,1.104560699,1.104560699
ETNK2,55224,2.42e-39,-1.104637371,1.104637371
NDRG1,10397,1.05e-40,1.10487872,1.10487872
FCGR2B,2213,2.41e-31,1.105002148,1.105002148
OXCT1,5019,2.89e-27,-1.10502961,1.10502961
TTC36,143941,9.23e-23,-1.105148289,1.105148289
ADAMTSL5,339366,5.79e-33,-1.105618949,1.105618949
HLA-DQA1,3117,1.83e-26,1.106900955,1.106900955
SLC39A5,283375,3.06e-31,-1.107124516,1.107124516
PRKAR2B,5577,2.07e-51,-1.110172144,1.110172144
ABHD10,55347,4.22e-36,-1.110387235,1.110387235
NQO2,4835,6.88e-29,-1.111820307,1.111820307
LGALS9,3965,5.33e-40,1.111827653,1.111827653
AMACR,23600,3.54e-26,-1.112961529,1.112961529
GALM,130589,5.09e-41,-1.113531019,1.113531019
KRT23,25984,1.02e-14,-1.114323302,1.114323302
CDK20,23552,3.67e-20,1.115244776,1.115244776
NDUFV2,4729,3.56e-58,-1.11634192,1.11634192
PIGR,5284,5.04e-16,-1.116856387,1.116856387
AIFM1,9131,2.78e-40,-1.117036642,1.117036642
ACLY,47,1.53e-39,1.117142092,1.117142092
NUDT8,254552,2.1e-41,-1.117922857,1.117922857
MRPS36,92259,1.76e-41,-1.117935323,1.117935323
CSTA,1475,4.53e-29,1.119167901,1.119167901
COL8A1,1295,2.87e-21,1.120035989,1.120035989
CARD16,114769,7.55e-40,1.121917757,1.121917757
GGT1,2678,1.54e-36,-1.122751614,1.122751614
NAIP,4671,3.03e-27,1.122762666,1.122762666
DMAC2,55101,1.65e-43,-1.123280258,1.123280258
HINT2,84681,3.01e-32,-1.123756864,1.123756864
UQCR10,29796,3.35e-21,-1.124259012,1.124259012
PSMB9,5698,3.1e-61,1.124320589,1.124320589
EVI2B,2124,2.93e-32,1.124652979,1.124652979
PHGDH,26227,1.68e-26,-1.124897984,1.124897984
TBXAS1,6916,4.85e-46,1.125438138,1.125438138
RMND1,55005,2.59e-37,-1.125809267,1.125809267
TMEM141,85014,3.5e-27,-1.127423053,1.127423053
RBP1,5947,4.26e-36,-1.128375992,1.128375992
RPL35,11224,1.13e-25,1.130877978,1.130877978
EPS8L1,54869,4.04e-29,-1.131652801,1.131652801
TCAIM,285343,5.62e-38,-1.131664367,1.131664367
NAGLU,4669,5.54e-39,-1.135020958,1.135020958
VEGFA,7422,9.65e-26,1.135333413,1.135333413
KCNJ15,3772,6.35e-34,-1.136761883,1.136761883
ISG20,3669,7.49e-31,1.139499102,1.139499102
BTN3A2,11118,1.84e-37,1.139539551,1.139539551
GCSH,2653,1.27e-31,-1.140380742,1.140380742
GPHN,10243,1.23e-35,-1.142233652,1.142233652
RNASE1,6035,1.51e-30,-1.142510015,1.142510015
LSP1,4046,1.6e-27,1.142844081,1.142844081
COL4A5,1287,7.68e-50,-1.143554418,1.143554418
HSDL2,84263,1.47e-34,-1.143615671,1.143615671
RAB11FIP3,9727,5.04e-29,-1.143634698,1.143634698
SLC5A11,115584,1.93e-16,-1.144090647,1.144090647
ACSF3,197322,1.01e-42,-1.146207378,1.146207378
GBP1,2633,4.27e-30,1.147971134,1.147971134
CALB2,794,1.13e-15,-1.148036492,1.148036492
THNSL1,79896,1.06e-42,-1.148814457,1.148814457
PYCARD,29108,6.95e-32,1.14910883,1.14910883
SLC25A35,399512,5.33e-39,-1.149376539,1.149376539
SPTA1,6708,4.65e-14,1.150854746,1.150854746
ERO1A,30001,1.47e-47,1.151175299,1.151175299
FOXRED1,55572,2.24e-42,-1.151827124,1.151827124
COQ6,51004,1.39e-39,-1.151874041,1.151874041
SKAP2,8935,3.99e-37,1.153242352,1.153242352
PDE1A,5136,5.06e-39,-1.15331154,1.15331154
ICAM1,3383,5.76e-38,1.153922477,1.153922477
SIAE,54414,8.12e-45,-1.155803984,1.155803984
TNFAIP6,7130,1.58e-23,1.157598827,1.157598827
DPYS,1807,7.55e-33,-1.157872451,1.157872451
SUSD2,56241,7.31e-39,-1.15935136,1.15935136
ACO1,48,1.23e-43,-1.160022132,1.160022132
SIRPA,140885,6.39e-50,1.162221188,1.162221188
TACO1,51204,1.39e-43,-1.162322674,1.162322674
MAGI2,9863,9.92e-48,-1.164231876,1.164231876
TAP2,6891,2.19e-35,1.164862193,1.164862193
PKM,5315,1.21e-61,1.166120858,1.166120858
GCDH,2639,2.09e-37,-1.166641895,1.166641895
PPM1H,57460,1.27e-38,-1.166791593,1.166791593
HLA-F,3134,2.99e-39,1.168100737,1.168100737
HS6ST1,9394,2.31e-47,-1.168545652,1.168545652
COLGALT1,79709,4.02e-50,1.168774751,1.168774751
LCP2,3937,1.76e-41,1.169275436,1.169275436
IGFBP2,3485,2.13e-21,-1.169331548,1.169331548
ITGAL,3683,3.46e-34,1.169438463,1.169438463
ENOSF1,55556,2.12e-37,-1.169540745,1.169540745
EHHADH,1962,5.86e-30,-1.170391794,1.170391794
NCKAP1L,3071,8.98e-41,1.172430343,1.172430343
INHBE,83729,9.72e-32,-1.174133313,1.174133313
OLFML1,283298,6.53e-16,-1.174854808,1.174854808
CKMT1A,1159,1.44e-31,-1.175181531,1.175181531
F9,2158,1.01e-46,-1.17891026,1.17891026
HACL1,26061,1.4e-41,-1.17898493,1.17898493
ATP5PF,522,1.6e-45,-1.179261585,1.179261585
CYP27A1,1593,5.32e-36,-1.180404114,1.180404114
LILRB4,11006,2.41e-31,1.180666704,1.180666704
GLB1,2720,1.21e-47,-1.181353455,1.181353455
RSL1D1,26156,9.78e-55,1.181959742,1.181959742
MISP,126353,1.52e-28,-1.182775902,1.182775902
CKMT2,1160,2.5e-24,-1.182818319,1.182818319
PDZK1,5174,6.04e-40,-1.182838868,1.182838868
NDUFA13,51079,1.48e-47,-1.182973302,1.182973302
SLIT2,9353,3.59e-34,-1.184659822,1.184659822
LOX,4015,2.11e-25,1.185793729,1.185793729
MTHFS,10588,6.14e-37,-1.185835896,1.185835896
NAPEPLD,222236,1.5e-46,-1.191142303,1.191142303
PARD3B,117583,2.37e-69,-1.191894207,1.191894207
ACOT4,122970,8.81e-31,-1.192457849,1.192457849
CSPG4,1464,7.02e-37,1.194141782,1.194141782
ABCG1,9619,7.35e-37,1.194370008,1.194370008
MOXD1,26002,2.08e-25,-1.194738479,1.194738479
PLA2G2A,5320,2.16e-13,-1.194947398,1.194947398
AP3S2,10239,1.89e-36,-1.195394281,1.195394281
CGNL1,84952,1.22e-40,-1.196457167,1.196457167
COQ4,51117,6.05e-34,-1.19660098,1.19660098
INHBC,3626,8.06e-26,-1.196625191,1.196625191
PLOD3,8985,4.47e-51,1.196761881,1.196761881
SORT1,6272,1.09e-39,-1.199820312,1.199820312
CNP,1267,1.82e-64,-1.200070884,1.200070884
AK3,50808,1.34e-44,-1.200883547,1.200883547
NDUFB10,4716,5.63e-50,-1.201533931,1.201533931
PPP1R1A,5502,9.21e-27,-1.202039207,1.202039207
FCGR2A,2212,1.62e-29,1.203310371,1.203310371
PCP4,5121,1.64e-22,-1.203654845,1.203654845
HAVCR2,84868,4.76e-19,1.203861607,1.203861607
UQCRC2,7385,2.29e-44,-1.203942263,1.203942263
THBS2,7058,3.7e-14,1.20441633,1.20441633
AFG1L,246269,6.5e-39,-1.204964881,1.204964881
GBP3,2635,8.02e-31,1.205216323,1.205216323
SLC4A1,6521,1.26e-15,1.205553109,1.205553109
ALDH1L1,10840,1.4e-25,-1.207586218,1.207586218
CHAD,1101,5.25e-28,-1.20937109,1.20937109
HSD11B1,3290,3.55e-20,-1.209901807,1.209901807
APOO,79135,4.1e-34,-1.211336769,1.211336769
ALDH2,217,2.47e-41,-1.211914227,1.211914227
BCKDHB,594,2.61e-40,-1.21237442,1.21237442
MMP14,4323,5.04e-52,1.212565101,1.212565101
PSMB10,5699,3.67e-51,1.212984868,1.212984868
COBLL1,22837,1.8e-45,-1.213070483,1.213070483
HMGCS2,3158,1.37e-12,-1.21510239,1.21510239
QPRT,23475,1.98e-33,-1.215711492,1.215711492
COX8A,1351,1.01e-43,-1.218589799,1.218589799
NDUFA11,126328,3.17e-39,-1.218926038,1.218926038
ECHDC3,79746,2.38e-32,-1.219954339,1.219954339
GIMAP2,26157,2.33e-37,1.220828299,1.220828299
VCAM1,7412,5.54e-36,1.221503617,1.221503617
RNASE2,6036,2.85e-33,-1.22304606,1.22304606
EPB41L3,23136,1.05e-58,-1.223506032,1.223506032
GFRA1,2674,3.61e-24,-1.223833167,1.223833167
GAS2,2620,7.27e-29,-1.224993221,1.224993221
FHL2,2274,1.64e-22,-1.225091555,1.225091555
ABCC6,368,4.59e-33,-1.225883383,1.225883383
MCCC2,64087,3.36e-39,-1.226836514,1.226836514
SLC2A9,56606,6.29e-27,-1.227351934,1.227351934
MCAM,4162,3.9e-37,1.227469179,1.227469179
SUCLA2,8803,1.16e-46,-1.228385069,1.228385069
GPT,2875,2.18e-22,-1.229665751,1.229665751
CDHR2,54825,3.99e-25,-1.232289515,1.232289515
AKR7A3,22977,4.02e-39,-1.23329522,1.23329522
ACP6,51205,4.58e-45,-1.233665415,1.233665415
CUBN,8029,1.03e-29,-1.234768253,1.234768253
ANXA9,8416,7.16e-30,-1.235507495,1.235507495
PDSS2,57107,1.35e-40,-1.235814152,1.235814152
FABP6,2172,2.84e-11,1.239255458,1.239255458
PDHB,5162,9.74e-49,-1.240121222,1.240121222
CHP1,11261,5.87e-56,-1.240520172,1.240520172
ENPP1,5167,1.69e-43,-1.240525518,1.240525518
CRAT,1384,3.32e-39,-1.241493911,1.241493911
HSD17B8,7923,3.49e-42,-1.243186008,1.243186008
PAPPA,5069,7.43e-36,-1.244592954,1.244592954
SLC12A3,6559,2.3e-26,-1.244597058,1.244597058
LLGL2,3993,1.18e-53,-1.246207272,1.246207272
NTN4,59277,4.47e-33,-1.246559871,1.246559871
PCYT2,5833,4.49e-51,-1.249781398,1.249781398
FHIT,2272,1.8e-50,-1.250013177,1.250013177
LARS2,23395,2.75e-48,-1.250476697,1.250476697
CLDN2,9075,3.16e-26,-1.253418218,1.253418218
PEPD,5184,5.36e-48,-1.254375913,1.254375913
FKBP10,60681,8.19e-38,1.257705885,1.257705885
C4orf3,401152,4.94e-33,1.259449118,1.259449118
FYB1,2533,7.85e-33,1.261572694,1.261572694
ABCB1,5243,1.15e-36,-1.262861692,1.262861692
PTPRC,5788,1.91e-37,1.264757017,1.264757017
SLC34A1,6569,9.95e-32,-1.269008757,1.269008757
IDH2,3418,1.37e-46,-1.269627324,1.269627324
ITGB2,3689,1.11e-37,1.271922166,1.271922166
VWA8,23078,1.23e-40,-1.272418047,1.272418047
NDUFB4,4710,5.03e-51,-1.272513189,1.272513189
RAP1GAP,5909,3e-44,-1.273103597,1.273103597
GBP5,115362,1.94e-30,1.273648152,1.273648152
FABP7,2173,6.55e-06,1.274163749,1.274163749
USH1C,10083,1.19e-34,-1.27782661,1.27782661
LDHD,197257,1.03e-36,-1.279515066,1.279515066
GLA,2717,4.78e-49,-1.280668968,1.280668968
FBP2,8789,4.02e-39,-1.283542303,1.283542303
OAT,4942,1.9e-31,-1.285736097,1.285736097
VSNL1,7447,3.5e-40,-1.286820456,1.286820456
NUBPL,80224,1.63e-40,-1.286978998,1.286978998
SLC9A3R1,9368,6.78e-48,-1.287524359,1.287524359
CCL14,6358,4.7e-31,-1.288224038,1.288224038
CDHR5,53841,2.31e-21,-1.288398186,1.288398186
RETN,56729,6.1e-30,-1.288438428,1.288438428
CRABP2,1382,6.79e-23,-1.289033299,1.289033299
GBP2,2634,2.32e-39,1.289609158,1.289609158
SURF6,6838,7.31e-52,1.290926718,1.290926718
CALML4,91860,2.56e-30,-1.291474255,1.291474255
FGL1,2267,4.53e-25,-1.293781657,1.293781657
CMTM4,146223,1.15e-34,-1.29595027,1.29595027
SIGIRR,59307,1.69e-45,-1.297932336,1.297932336
RAB25,57111,3.2e-38,-1.297979833,1.297979833
TGM2,7052,1.8e-29,1.298235514,1.298235514
FTL,2512,3.11e-09,1.298339143,1.298339143
COX5A,9377,3.68e-42,-1.298846529,1.298846529
NTN1,9423,4.41e-40,-1.299131692,1.299131692
SLC5A1,6523,2.7e-19,-1.300315548,1.300315548
HLA-G,3135,1.49e-37,1.300435004,1.300435004
CLDN7,1366,7.95e-17,-1.300815641,1.300815641
RENBP,5973,1.72e-40,-1.301618779,1.301618779
ACSS3,79611,4.1e-39,-1.303193277,1.303193277
P4HA2,8974,3.78e-36,1.303726117,1.303726117
VEGFB,7423,1.15e-24,-1.306451468,1.306451468
COQ3,51805,2.2e-43,-1.306510132,1.306510132
EMILIN2,84034,1.34e-40,1.31097786,1.31097786
PDIA2,64714,4.17e-24,1.310982541,1.310982541
DDB2,1643,3.26e-48,1.311837538,1.311837538
STK33,65975,3.23e-26,-1.311993129,1.311993129
ANK2,287,4.64e-42,-1.314421046,1.314421046
PDHA1,5160,1.11e-57,-1.317400325,1.317400325
NDUFS2,4720,3.3e-53,-1.317541288,1.317541288
FCGR1A,2209,8.48e-40,1.318420221,1.318420221
SLC6A6,6533,1.21e-27,-1.318626622,1.318626622
ENPP3,5169,3.58e-29,1.322183166,1.322183166
REG1A,5967,2.01e-24,-1.322312384,1.322312384
FMO1,2326,1.06e-27,-1.322897756,1.322897756
LRRC25,126364,2e-40,1.325330241,1.325330241
TAP1,6890,1.68e-38,1.326197299,1.326197299
ANXA4,307,4.35e-45,1.329246009,1.329246009
CLIC5,53405,5.03e-50,-1.329459126,1.329459126
SMTNL2,342527,4.04e-39,-1.330140181,1.330140181
IDNK,414328,1.15e-42,-1.33262918,1.33262918
APOBR,55911,1.08e-42,1.33308849,1.33308849
ACAT1,38,6.74e-41,-1.335997307,1.335997307
GYS1,2997,3.08e-46,1.340307417,1.340307417
ACOT1,641371,3.01e-39,-1.341376129,1.341376129
CORO2B,10391,5.09e-42,-1.34227807,1.34227807
AK4,205,5.53e-41,-1.342385683,1.342385683
PLA2G12B,84647,3.34e-17,-1.342670703,1.342670703
PARVG,64098,1.2e-42,1.342853193,1.342853193
SUCLG1,8802,1.19e-47,-1.345039969,1.345039969
SCPEP1,59342,6.84e-55,-1.346350324,1.346350324
ATP1A3,478,3.3e-52,-1.346781717,1.346781717
