gene_name,entrezgene_id,padj,Log2FC,absLogFC
TEX14,56155,3.83e-11,-0.64539716,0.64539716
SIRT4,23409,5.61e-11,-0.645430799,0.645430799
MTMR4,9110,2.31e-29,-0.645470622,0.645470622
GLA,2717,1.72e-22,0.645482339,0.645482339
TDRD7,23424,9.05e-54,0.645538033,0.645538033
ISOC1,51015,5.69e-16,-0.64555475,0.64555475
NISCH,11188,2.54e-52,-0.645597936,0.645597936
TWSG1,57045,1.81e-19,-0.645652053,0.645652053
DAPL1,92196,0.012944222,-0.645720176,0.645720176
RPL21,6144,6.89e-28,0.645750989,0.645750989
PPIF,10105,2.12e-12,-0.645790181,0.645790181
HOXA2,3199,5.88e-08,-0.645807042,0.645807042
ACE2,59272,9.15e-05,-0.645896114,0.645896114
ATXN2-AS,102723619,4.35e-09,-0.645929869,0.645929869
EXOSC9,5393,1e-79,0.646132266,0.646132266
PORCN,64840,2.02e-24,-0.646180107,0.646180107
CASP16P,197350,2.72e-11,-0.646283884,0.646283884
TMTC3,160418,3.96e-27,0.646462471,0.646462471
CNBD2,140894,1.21e-12,-0.646482902,0.646482902
APTR,100505854,1.33e-19,0.646556769,0.646556769
LINC01919,102724651,2.44e-05,0.646612953,0.646612953
SHISA6,388336,5.69e-05,-0.646646284,0.646646284
PNMA1,9240,1.8e-39,-0.646727803,0.646727803
JADE1,79960,6.01e-22,-0.646743708,0.646743708
CBLB,868,1.04e-38,0.646854238,0.646854238
CYYR1-AS1,100996571,4.72e-08,0.646901274,0.646901274
SPTSSA,171546,3.45e-27,-0.647075572,0.647075572
SERTAD4,56256,5.92e-07,0.647097981,0.647097981
KCTD15,79047,1.83e-15,0.647115434,0.647115434
GPR161,23432,6.11e-15,0.647212567,0.647212567
ARVCF,421,2.1e-14,-0.647222331,0.647222331
GPR63,81491,5.24e-07,-0.647223043,0.647223043
NIPSNAP1,8508,9.43e-15,-0.64728399,0.64728399
SPRN,503542,3.88e-14,-0.647298359,0.647298359
FANCG,2189,8.19e-19,0.647357702,0.647357702
MIR4635,100616479,4.32e-05,-0.647366476,0.647366476
KCNIP4,80333,1.82e-08,0.647412832,0.647412832
SLC7A2,6542,3.51e-06,0.647425072,0.647425072
ARPC1A,10552,7.37e-36,0.647548651,0.647548651
DLD,1738,1.88e-29,-0.64755089,0.64755089
SLC7A5,8140,4.19e-05,0.648076313,0.648076313
INAVA,55765,2.06e-09,-0.648192045,0.648192045
SFTPD,6441,5.21e-12,-0.648457,0.648457
RGMA,56963,1.95e-07,-0.648600474,0.648600474
STX6,10228,1.29e-91,0.648687912,0.648687912
MTARC1,64757,2.17e-12,-0.648846208,0.648846208
MEPE,56955,0.010622156,-0.648959232,0.648959232
CASQ2,845,0.000346171,0.648979463,0.648979463
SUCLA2,8803,1.07e-36,-0.648987562,0.648987562
PCDHA12,56137,0.000339322,-0.649047324,0.649047324
OCEL1,79629,9.09e-18,-0.649227997,0.649227997
CYSTM1,84418,4.36e-19,-0.649310613,0.649310613
AHCYL1,10768,2.71e-43,-0.649366327,0.649366327
PGM5,5239,1.53e-10,-0.649435299,0.649435299
ACER2,340485,3.05e-15,0.649638191,0.649638191
ARHGEF5,7984,2.6e-13,-0.64994434,0.64994434
NHSL2,340527,1.68e-10,0.650052297,0.650052297
TRAM1L1,133022,7.45e-09,-0.650053043,0.650053043
GPRC5D-AS1,100506314,3.76e-07,-0.65008196,0.65008196
LMAN1,3998,3.63e-31,0.650103555,0.650103555
DPY19L2,283417,4.92e-09,-0.650343949,0.650343949
PTK7,5754,3.15e-11,-0.650365514,0.650365514
TP53,7157,2.34e-31,0.650406861,0.650406861
NLE1,54475,1.87e-29,0.65050737,0.65050737
PLA2G1B,5319,0.004138085,0.650720813,0.650720813
CEP43,11116,5.56e-17,0.650731431,0.650731431
ACTR8,93973,4.38e-60,-0.65075722,0.65075722
B3GNT3,10331,0.00937955,0.650992631,0.650992631
ENC1,8507,2.8e-12,0.651000513,0.651000513
CAST,831,1.78e-39,0.65103809,0.65103809
PIGH,5283,1.89e-22,-0.651141671,0.651141671
SLC25A18,83733,1.31e-11,-0.651448965,0.651448965
SCPEP1,59342,6.13e-20,-0.651484601,0.651484601
SURF2,6835,3.03e-30,-0.651721473,0.651721473
CEND1,51286,3.71e-10,-0.651803569,0.651803569
TRMT1,55621,1.19e-77,0.651813,0.651813
PPM1M,132160,3.6e-27,0.651843401,0.651843401
NDE1,54820,7.25e-43,0.65187712,0.65187712
DEK,7913,1.05e-69,0.651932721,0.651932721
LARP4,113251,1.12e-19,-0.65205525,0.65205525
ACD,65057,5.04e-36,0.652088272,0.652088272
PLAGL2,5326,1.44e-17,-0.652189027,0.652189027
ZNF445,353274,3.99e-67,-0.652212803,0.652212803
TMEM182,130827,2.18e-20,0.652445416,0.652445416
PPP1R9B,84687,1.76e-46,0.652577189,0.652577189
CIBAR1,137392,1.08e-31,-0.652624375,0.652624375
URAHP,100130015,3.79e-15,-0.652776353,0.652776353
TXNDC15,79770,2.35e-45,0.653356322,0.653356322
LINC01443,400644,0.06920028,-0.653391936,0.653391936
NUAK1,9891,1.72e-14,0.65366918,0.65366918
RGS9,8787,2.06e-06,0.653774645,0.653774645
NRSN1,140767,0.008336934,-0.653927438,0.653927438
ZFAND2A,90637,2.15e-33,0.653948937,0.653948937
LRP6,4040,1.17e-25,-0.653964191,0.653964191
ATP6V1FNB,100130705,1.3e-08,-0.654103602,0.654103602
EMILIN3,90187,2.64e-07,-0.654183731,0.654183731
BET1,10282,1.04e-21,0.654334743,0.654334743
PGD,5226,2.43e-19,-0.654773958,0.654773958
LINC02561,110806285,1.39e-05,0.654868966,0.654868966
GNL2,29889,6.26e-49,0.654994235,0.654994235
RSL24D1,51187,6.77e-32,0.655276224,0.655276224
SP3,6670,5.29e-85,0.655466195,0.655466195
SNURF,8926,1.69e-08,-0.655941785,0.655941785
IFRD2,7866,4.32e-33,-0.656120906,0.656120906
PABPN1,8106,1.06e-47,-0.656123957,0.656123957
EPN2-AS1,100874018,7.32e-15,-0.656138915,0.656138915
WWTR1-AS1,100128025,3.56e-10,-0.656163647,0.656163647
LINC01364,100505768,4.91e-06,0.65625438,0.65625438
ADORA2B,136,3.46e-05,0.656282525,0.656282525
CDC14B,8555,2.19e-31,-0.656453681,0.656453681
POP7,10248,1.3e-30,0.656672663,0.656672663
SNORA80E,677823,1.25e-08,0.656754121,0.656754121
AIDA,64853,2.43e-41,0.657094754,0.657094754
STEAP2,261729,7.06e-07,-0.657227528,0.657227528
NAP1L5,266812,3.95e-29,-0.657447194,0.657447194
NYNRIN,57523,9.72e-10,-0.65749701,0.65749701
ASIC3,9311,1.85e-13,-0.657672564,0.657672564
DDX11L2,84771,3.14e-05,-0.657677697,0.657677697
LINC01539,100505474,0.043411954,-0.657768294,0.657768294
SLC30A7,148867,1.43e-40,0.657787115,0.657787115
BEGAIN,57596,1.7e-06,-0.657811905,0.657811905
FKBP15,23307,1.44e-92,0.658345395,0.658345395
RSPO3,84870,7.3e-06,-0.658345968,0.658345968
TIMM23B,100652748,1.86e-27,-0.658447429,0.658447429
PCDHGB6,56100,4.53e-10,0.658635238,0.658635238
PCP4L1,654790,2.95e-07,-0.658657624,0.658657624
MIR2355,100423036,1.49e-11,0.658890765,0.658890765
LRPAP1,4043,1.77e-35,-0.658918306,0.658918306
MIR26B,407017,2.98e-09,0.659037434,0.659037434
YJEFN3,374887,1.09e-16,-0.6594541,0.6594541
MDH1,4190,3.32e-26,-0.659473853,0.659473853
CCHCR1,54535,5.86e-15,0.659738319,0.659738319
CD8B2,927,0.044699481,-0.6597817,0.6597817
EIF3E,3646,1.22e-36,0.659807911,0.659807911
PEMT,10400,8.89e-17,-0.65984555,0.65984555
NTAN1,123803,1.75e-44,0.660155609,0.660155609
TSPAN6,7105,1.33e-17,-0.660266659,0.660266659
CCDC24,149473,5.28e-17,-0.660485611,0.660485611
IFITM2,10581,2.92e-14,0.660685503,0.660685503
EPDR1,54749,1.29e-16,0.660746359,0.660746359
XYLT2,64132,1.14e-53,0.661010728,0.661010728
ADAM11,4185,3.87e-10,0.661277685,0.661277685
DRC7,84229,0.000971556,-0.661452464,0.661452464
PODN,127435,0.003404955,0.6615961,0.6615961
EDARADD,128178,2.48e-06,-0.661679912,0.661679912
RNF144A,9781,1.01e-15,-0.661770541,0.661770541
STARD4-AS1,100505678,1.26e-16,0.661836304,0.661836304
ZNF275,10838,6.44e-47,-0.661864215,0.661864215
ENTPD1-AS1,728558,4.6e-44,0.662019303,0.662019303
TOLLIP,54472,3.62e-31,-0.662087393,0.662087393
MSL3,10943,4.47e-61,0.662149523,0.662149523
NEBL,10529,5.12e-09,-0.662524996,0.662524996
PON2,5445,2.33e-12,0.662906194,0.662906194
GBGT1,26301,1.46e-17,0.662986258,0.662986258
KCNIP3,30818,0.000408454,-0.663027209,0.663027209
EIF2A,83939,7.1e-49,0.663185034,0.663185034
FAM220A,84792,2.86e-47,0.663241426,0.663241426
TBL2,26608,1.21e-36,0.663849905,0.663849905
MAPT,4137,4.54e-05,-0.664071715,0.664071715
SMCO4,56935,1.51e-13,0.664084711,0.664084711
LHFPL6,10186,6.57e-10,0.664115385,0.664115385
COL25A1-DT,645078,7.48e-06,0.66413092,0.66413092
CYRIB,51571,3.17e-24,0.664245865,0.664245865
UBA1,7317,6.85e-64,-0.664384684,0.664384684
ALG1L2,644974,3.98e-09,-0.664389518,0.664389518
FAM166C,339778,1.84e-05,0.664634612,0.664634612
INTS4P1,285905,2.09e-05,0.664735221,0.664735221
IGSF23,147710,0.007042826,-0.664844918,0.664844918
ZFPM2,23414,1.53e-09,0.665251159,0.665251159
NEFM,4741,0.014536807,0.665427412,0.665427412
OVOL1-AS1,101927828,0.001644148,-0.665521721,0.665521721
PLCL2,23228,1.34e-34,-0.665582578,0.665582578
VAV2,7410,3.96e-33,-0.665751591,0.665751591
ESR1,2099,1.79e-22,-0.665795011,0.665795011
PLEKHG5,57449,4.44e-19,0.665831961,0.665831961
MPV17L2,84769,6.43e-25,-0.666092736,0.666092736
EPOR,2057,2.76e-37,-0.666096295,0.666096295
ARL6IP5,10550,2.85e-24,0.666192863,0.666192863
NTS,4922,0.019209317,0.666197857,0.666197857
LINC00102,100359394,2.73e-08,0.666352094,0.666352094
ZFYVE1,53349,1.22e-40,-0.666361434,0.666361434
BEST3,144453,1.97e-07,0.666660131,0.666660131
ECHDC2,55268,8.78e-33,-0.66670207,0.66670207
TSPYL4,23270,1.78e-40,-0.666924641,0.666924641
CSNK1A1,1452,1.31e-62,0.667090949,0.667090949
CEMIP,57214,4.32e-15,-0.667137029,0.667137029
MUSK,4593,9.48e-06,-0.667206169,0.667206169
PFDN4,5203,1.39e-36,0.667276076,0.667276076
PRRT1,80863,8.73e-06,-0.667337375,0.667337375
ZHX2,22882,8.31e-23,0.667493361,0.667493361
MLEC,9761,9.15e-15,0.667596284,0.667596284
PPP1R21,129285,1.03e-32,-0.667696343,0.667696343
PEX7,5191,1.87e-33,-0.667903571,0.667903571
TRIB1,10221,4.7e-07,-0.66795313,0.66795313
TMCC2,9911,1.42e-10,-0.668023909,0.668023909
MERTK,10461,4.36e-19,0.668156237,0.668156237
PRADC1,84279,1.58e-23,-0.668259444,0.668259444
MRPL51,51258,1.86e-36,0.668412994,0.668412994
LINC00471,151477,3.48e-08,0.668640606,0.668640606
CNKSR2,22866,1.34e-05,-0.668744217,0.668744217
EHD3,30845,9.07e-12,-0.668901088,0.668901088
BTG2,7832,2.11e-07,-0.66912988,0.66912988
KNOP1,400506,4.32e-52,0.669136954,0.669136954
LRP8,7804,1.67e-06,0.669139438,0.669139438
NAPRT,93100,6.88e-12,-0.669274214,0.669274214
C8orf48,157773,3.1e-07,0.669333614,0.669333614
LIMS1,3987,4.73e-37,0.669390019,0.669390019
FKBP4,2288,5.12e-37,-0.669715927,0.669715927
LEF1-AS1,641518,6.85e-05,-0.669851957,0.669851957
LRATD2,157638,5.07e-17,-0.669891591,0.669891591
PGAP6,58986,1.04e-27,-0.66996442,0.66996442
SGIP1,84251,4.48e-06,-0.670077642,0.670077642
ALDH18A1,5832,5.86e-17,0.670174313,0.670174313
TBCA,6902,8.05e-29,0.670213444,0.670213444
PLEKHG1,57480,6.34e-16,0.670260724,0.670260724
RPL34,6164,6.48e-25,0.670294898,0.670294898
OSR1,130497,8e-06,-0.670303351,0.670303351
POLR3GL,84265,1.04e-37,0.670338115,0.670338115
ABCB8,11194,3.13e-29,-0.670489247,0.670489247
LYPLAL1,127018,1.6e-33,-0.670660637,0.670660637
ASAP1-IT2,100507117,1.94e-14,0.670890906,0.670890906
RRM2B,50484,2.63e-17,0.670985357,0.670985357
GPR160,26996,8.93e-18,-0.671140917,0.671140917
PSME2,5721,4.23e-21,0.671370462,0.671370462
LINC01124,440925,0.002698241,-0.671387762,0.671387762
SHH,6469,2.77e-05,-0.671412717,0.671412717
LINC00639,283547,0.000142292,0.671455581,0.671455581
RSPH4A,345895,5.61e-15,-0.671523533,0.671523533
EMC6,83460,3.04e-09,0.67157355,0.67157355
GPSM2,29899,4.04e-27,0.671765132,0.671765132
HMBS,3145,1.15e-20,-0.672078567,0.672078567
PSD,5662,3.61e-15,-0.672177369,0.672177369
RBMS3-AS1,100873977,3.03e-09,0.672218983,0.672218983
CDC42SE2,56990,4.47e-27,0.67232187,0.67232187
HOXC6,3223,1.57e-16,-0.672388319,0.672388319
LINC02360,105374484,0.000152441,-0.672414426,0.672414426
ATP1B3,483,2.24e-20,-0.672537558,0.672537558
MYOCD-AS1,101928418,0.005522744,0.672563564,0.672563564
IP6K1,9807,3.55e-97,-0.672896453,0.672896453
PCDH7,5099,0.000317183,-0.672943837,0.672943837
LINC02112,285692,0.001265948,0.672958123,0.672958123
NIN,51199,2.37e-51,0.673030631,0.673030631
DYRK3,8444,5.89e-27,0.673182622,0.673182622
OBSL1,23363,2.78e-10,-0.673198404,0.673198404
NPTXR,23467,0.000144327,-0.673267229,0.673267229
ETFA,2108,4.82e-25,-0.673779187,0.673779187
NUSAP1,51203,5.03e-08,0.673800975,0.673800975
MAPK8IP3,23162,1.97e-28,0.673916044,0.673916044
LINC02026,647323,7.44e-05,0.674281842,0.674281842
ANTXR1,84168,3.49e-07,0.674372615,0.674372615
CHPT1,56994,6.37e-18,-0.674436315,0.674436315
MIR3145,100423001,3.25e-07,-0.674462625,0.674462625
SHC4,399694,9.62e-08,0.674508521,0.674508521
NR2F6,2063,3.06e-20,-0.674677556,0.674677556
CEP120,153241,5.07e-59,0.674966134,0.674966134
SAXO2,283726,3.76e-12,-0.675048267,0.675048267
OR2A20P,401428,7.77e-10,-0.675175889,0.675175889
AKAP8,10270,5.87e-51,0.675176858,0.675176858
BHLHB9,80823,2e-13,-0.675189686,0.675189686
LETM2,137994,3.38e-13,-0.675221948,0.675221948
ISLR,3671,0.00183007,-0.67567218,0.67567218
CNTNAP1,8506,1.99e-13,0.675773328,0.675773328
HES2,54626,3.96e-05,-0.675855519,0.675855519
SPATA4,132851,1.72e-07,-0.676271987,0.676271987
PAMR1,25891,1.71e-06,0.676680849,0.676680849
FBL,2091,1.26e-25,0.676755001,0.676755001
ACTN1,87,1.68e-12,0.6774084,0.6774084
TUFT1,7286,3.54e-11,-0.677441463,0.677441463
PAWR,5074,6.28e-26,-0.677457725,0.677457725
MIR190A,406965,1.97e-05,-0.677547879,0.677547879
TPM2,7169,8.67e-09,0.677711049,0.677711049
TFAP4,7023,2.18e-21,0.677823995,0.677823995
DNAI1,27019,6.08e-07,-0.677845313,0.677845313
GABPB1,2553,2.19e-58,0.67790572,0.67790572
CCDC34,91057,1.69e-24,0.677955875,0.677955875
KIF16B,55614,4.9e-43,-0.677972419,0.677972419
MIR619,693204,2.72e-06,-0.67847201,0.67847201
TMEM158,25907,0.000144649,-0.678487334,0.678487334
LINC02128,112267895,0.005412451,-0.678680115,0.678680115
SCUBE3,222663,1.12e-22,-0.678680661,0.678680661
UNC93A,54346,0.137844726,0.678972481,0.678972481
SPX,80763,6.89e-05,-0.679016987,0.679016987
FAM193B,54540,3.92e-49,0.679027134,0.679027134
SPAG17,200162,6.32e-06,0.679372251,0.679372251
FSCN2,25794,8.75e-07,-0.679472163,0.679472163
PLEKHJ1,55111,1.39e-38,-0.679762032,0.679762032
MICU2,221154,1.17e-51,-0.679785192,0.679785192
CEBPD,1052,3.54e-09,0.679834516,0.679834516
ZNF792,126375,6.71e-40,0.679875172,0.679875172
APOOL,139322,6.73e-40,-0.680304197,0.680304197
PAK4,10298,3.98e-31,-0.680454903,0.680454903
MCFD2,90411,1.66e-42,0.680623285,0.680623285
SSR4,6748,9.25e-37,0.680879794,0.680879794
TSPYL5,85453,2.82e-08,-0.680913784,0.680913784
VLDLR,7436,3.69e-15,0.681206331,0.681206331
IL18,3606,3.91e-19,0.681237162,0.681237162
SYNDIG1,79953,0.000225433,-0.681283218,0.681283218
MOCOS,55034,0.002255788,0.681283609,0.681283609
NAGLU,4669,1.37e-23,-0.68133255,0.68133255
MIR938,100126327,8.25e-07,-0.681349054,0.681349054
GALNT14,79623,1.49e-25,0.681470909,0.681470909
KBTBD11,9920,2.3e-14,0.681572385,0.681572385
PAM16,51025,8.01e-18,-0.681856442,0.681856442
NOTCH2NLA,388677,0.001500119,0.68190846,0.68190846
SDC4,6385,3.2e-14,-0.681969208,0.681969208
NSA2,10412,5.94e-21,0.681989934,0.681989934
IQGAP1,8826,1.67e-51,0.682032621,0.682032621
PRKCQ-AS1,439949,1.39e-07,-0.682044224,0.682044224
HAUS5,23354,2.63e-42,0.682389465,0.682389465
ZNF230,7773,4.11e-48,0.682472634,0.682472634
DNAJC3-DT,100289274,7.96e-22,-0.682594431,0.682594431
SLC34A2,10568,0.033763673,0.682648193,0.682648193
ID3,3399,1.29e-10,0.682658455,0.682658455
HAL,3034,5.48e-15,0.682923858,0.682923858
MPI,4351,3.88e-25,0.683235189,0.683235189
IER2,9592,3.54e-07,-0.683358978,0.683358978
COQ9,57017,1.49e-27,-0.683398952,0.683398952
RPL7,6129,3.96e-27,0.683481925,0.683481925
LIPC-AS1,101928694,4.85e-06,-0.683520161,0.683520161
ZNF296,162979,4.08e-10,0.683579936,0.683579936
MT1X,4501,0.001564657,-0.68358281,0.68358281
SLC25A24,29957,1.85e-50,0.683676137,0.683676137
CBR4,84869,8.9e-47,-0.683717621,0.683717621
CCDC9B,388115,5.3e-12,-0.684259597,0.684259597
CTSD,1509,3.8e-13,0.684265395,0.684265395
MOCS1,4337,1.21e-09,-0.684590712,0.684590712
LRP2,4036,1.07e-06,-0.684595135,0.684595135
LINC00612,253128,4.13e-11,0.684773456,0.684773456
RNF130,55819,8.58e-51,0.684978785,0.684978785
GNAL,2774,2.01e-14,-0.685181047,0.685181047
TBX6,6911,6e-12,0.685345419,0.685345419
ACSM5,54988,2.47e-07,0.685467338,0.685467338
CARMIL3,90668,1.6e-09,-0.685482237,0.685482237
MCM6,4175,4.34e-32,0.685491488,0.685491488
PLPP3,8613,2.11e-17,0.685572519,0.685572519
CARMIL1,55604,9.23e-52,-0.685775471,0.685775471
PPP1R9A,55607,1.49e-21,-0.685924246,0.685924246
HSD17B8,7923,6.69e-15,-0.686003634,0.686003634
CYLD,1540,2.9e-38,0.686057179,0.686057179
NUP107,57122,1.86e-79,0.686252039,0.686252039
NMNAT3,349565,2.5e-23,-0.686494063,0.686494063
NUTM2D,728130,2.03e-23,-0.686525078,0.686525078
MAP1LC3A,84557,5.49e-26,-0.686559896,0.686559896
RHBDL1,9028,3.42e-07,-0.686577336,0.686577336
HCG11,493812,3.11e-09,0.686826085,0.686826085
PES1,23481,3.1e-53,0.686861948,0.686861948
SQSTM1,8878,1.04e-23,0.687093343,0.687093343
VRK2,7444,2.22e-72,0.687266621,0.687266621
ZNF702P,79986,3.27e-07,0.687420811,0.687420811
SLC22A17,51310,5.35e-11,-0.68749408,0.68749408
JOSD2,126119,5.41e-25,0.687521482,0.687521482
RPA2,6118,1.19e-43,0.687582529,0.687582529
RPL23,9349,2.71e-33,0.687710733,0.687710733
TAFA5,25817,0.000267357,0.687778371,0.687778371
TAPBPL,55080,6.89e-19,0.688186248,0.688186248
DENND2C,163259,1.15e-14,0.6882866,0.6882866
ACOXL-AS1,400997,6.56e-12,-0.688347824,0.688347824
ZBED5-AS1,729013,4.6e-30,-0.68834976,0.68834976
CBX3,11335,5.81e-50,0.688503594,0.688503594
RGS3,5998,4.07e-19,-0.688546888,0.688546888
TUFM,7284,3.4e-42,-0.688564918,0.688564918
NSMF,26012,2.79e-13,-0.688720269,0.688720269
RPL27,6155,2.14e-36,0.688874869,0.688874869
SEMA4G,57715,1.71e-15,-0.688982326,0.688982326
PPAN,56342,1.94e-19,0.688989562,0.688989562
CCDC89,220388,6.79e-15,0.689222077,0.689222077
GPR45,11250,7.56e-08,-0.689528384,0.689528384
CADM1,23705,8.27e-12,-0.689538219,0.689538219
FDFT1,2222,9.19e-47,-0.689570062,0.689570062
SLC3A1,6519,3.44e-13,-0.689594711,0.689594711
CRIP3,401262,4.53e-05,-0.689659035,0.689659035
CCDC144A,9720,0.017748913,0.689661274,0.689661274
C11orf42,160298,4.33e-16,-0.689680983,0.689680983
DCAF4L1,285429,5.56e-17,-0.689811921,0.689811921
COA7,65260,3.88e-30,-0.690315164,0.690315164
ESYT1,23344,1.54e-46,0.690343795,0.690343795
NSMAF,8439,2.77e-56,0.691113932,0.691113932
GPR143,4935,7.12e-05,-0.691148325,0.691148325
AMER1,139285,9.9e-50,-0.691409611,0.691409611
IQCJ-SCHIP1,29970,3.8e-10,-0.691629215,0.691629215
TMEM119,338773,5.21e-05,0.692057646,0.692057646
C4orf46,201725,2.03e-41,0.69230093,0.69230093
ARPC2,10109,8.07e-50,0.6924182,0.6924182
PCDH11Y,83259,0.030588928,-0.692527796,0.692527796
NEB,4703,0.000234554,0.692594768,0.692594768
PAFAH2,5051,6.99e-44,-0.692727192,0.692727192
ANKRD52,283373,5.62e-23,-0.69291343,0.69291343
USP43,124739,3.51e-19,-0.692992182,0.692992182
SND1,27044,1.18e-57,0.693099677,0.693099677
PDSS2,57107,1.03e-35,-0.693237072,0.693237072
TEDDM1,127670,3.81e-07,0.693249806,0.693249806
DGKI,9162,3.97e-11,0.693388916,0.693388916
CRMP1,1400,1.02e-15,-0.693403692,0.693403692
SLC6A8,6535,1.57e-07,0.693836044,0.693836044
UBOX5-AS1,100134015,2.08e-17,-0.693839192,0.693839192
TXN2,25828,2.2e-45,-0.69385545,0.69385545
ITGB3BP,23421,6.43e-25,0.694079467,0.694079467
HAUS7,55559,1.6e-09,0.694100416,0.694100416
ME2,4200,1.97e-41,0.694179034,0.694179034
OR52I1,390037,1.19e-11,-0.694610222,0.694610222
TCF7L1-IT1,100874334,8.22e-08,-0.694792904,0.694792904
CNTNAP3,79937,9.19e-11,-0.694946654,0.694946654
C1orf56,54964,4.28e-45,-0.695016117,0.695016117
GPRC5C,55890,9.73e-25,-0.695141049,0.695141049
TMEM43,79188,4.57e-46,0.69516113,0.69516113
KREMEN1,83999,7.71e-18,-0.695219609,0.695219609
OPN3,23596,1.66e-12,0.695398087,0.695398087
EEFSEC,60678,1.01e-34,-0.695541117,0.695541117
OXNAD1,92106,1.94e-57,-0.695571312,0.695571312
GHET1,102723099,4.29e-08,0.695609018,0.695609018
DPYD,1806,3.5e-27,0.695871559,0.695871559
RPP14,11102,1.58e-38,-0.695878495,0.695878495
PYY2,23615,2.21e-09,-0.695939385,0.695939385
AMH,268,2.2e-05,0.69598537,0.69598537
SRPX2,27286,8.14e-05,-0.696197648,0.696197648
CEP20,123811,2.57e-49,0.69636148,0.69636148
ZNF620,253639,2.01e-57,-0.696536037,0.696536037
TXNRD2,10587,1.03e-53,-0.696548377,0.696548377
MIRLET7BHG,400931,1.77e-19,-0.696606294,0.696606294
FAM90A1,55138,6.57e-10,0.696727928,0.696727928
PHF24,23349,8.04e-06,-0.696772063,0.696772063
NUB1,51667,1.55e-51,0.696805471,0.696805471
GRIP1,23426,1.26e-08,-0.696946684,0.696946684
RPL7A,6130,1.72e-33,0.696964931,0.696964931
MPV17,4358,1.16e-72,0.697001636,0.697001636
PPP1CC,5501,4.45e-70,0.697051796,0.697051796
PARP3,10039,4.64e-27,-0.697077188,0.697077188
CDH1,999,8.11e-12,-0.697309709,0.697309709
RAB17,64284,1.91e-15,-0.697322605,0.697322605
MATN2,4147,8.11e-11,-0.697326927,0.697326927
CCDC107,203260,1.23e-13,0.697354545,0.697354545
GDAP1,54332,6.93e-20,-0.697448624,0.697448624
RASGRP2,10235,3.68e-15,0.697483887,0.697483887
SMAD9,4093,3.18e-10,0.697516476,0.697516476
ZNF426-DT,101928238,1.64e-07,-0.697585755,0.697585755
TBL1XR1-AS1,100874217,2.87e-20,0.697641173,0.697641173
SNORA59A,677882,1.12e-18,-0.697645818,0.697645818
MAPK10-AS1,101929064,4.14e-23,-0.697695736,0.697695736
TMED3,23423,3.71e-31,0.697773836,0.697773836
EXPH5,23086,1.28e-12,-0.697888773,0.697888773
ZNF502,91392,7.24e-14,-0.697926826,0.697926826
LINC01885,105373538,0.005151957,0.697960858,0.697960858
CYB5R2,51700,1.49e-13,-0.698006052,0.698006052
WFS1,7466,2.78e-25,-0.698051247,0.698051247
HMGN3-AS1,100288198,1.83e-18,0.698207267,0.698207267
ALDH9A1,223,2.5e-28,-0.698397215,0.698397215
CACNA1A,773,1.89e-10,0.698598608,0.698598608
CHST4,10164,4.55e-12,-0.698625082,0.698625082
RPRM,56475,0.093709159,-0.698659281,0.698659281
CALD1,800,4.21e-30,0.698815055,0.698815055
XIRP1,165904,0.003808126,0.698824989,0.698824989
ACOXL,55289,1.94e-14,-0.69893678,0.69893678
SLC45A3,85414,2.97e-07,-0.699031595,0.699031595
CD1E,913,0.000543966,0.699672423,0.699672423
RPL19,6143,2.06e-37,0.69970334,0.69970334
TMX1,81542,1.05e-44,0.699919178,0.699919178
FAM83D,81610,1.03e-07,-0.69996247,0.69996247
SCOC,60592,6.85e-45,-0.699967108,0.699967108
B4GALT6,9331,7.46e-08,-0.699971138,0.699971138
ATP5MG,10632,1.3e-36,-0.699972029,0.699972029
STARD3NL,83930,6.94e-54,0.700102106,0.700102106
AOC3,8639,5.02e-09,-0.700197034,0.700197034
PCSK1,5122,2.07e-09,0.700355078,0.700355078
TUSC2,11334,1.92e-67,-0.700570617,0.700570617
CHN1,1123,1.67e-19,0.700660057,0.700660057
CAPG,822,5.66e-11,0.700680527,0.700680527
FUT2,2524,1.61e-09,-0.700826018,0.700826018
LINC02202,101927740,7.45e-09,0.700891731,0.700891731
NLGN4X,57502,9.09e-05,0.700975279,0.700975279
BCO2,83875,1.09e-30,-0.701008659,0.701008659
USP37,57695,5.35e-56,0.701149585,0.701149585
GPR135,64582,8.71e-22,-0.70131472,0.70131472
CACNB1,782,9.19e-17,0.701473098,0.701473098
CBFB,865,8e-44,0.701482918,0.701482918
MBIP,51562,4.78e-31,-0.701567587,0.701567587
STH,246744,0.000434185,-0.701675064,0.701675064
VAMP2,6844,4.64e-32,-0.701736326,0.701736326
HHIPL1,84439,1.16e-11,0.701935572,0.701935572
RTN4IP1,84816,1.73e-33,-0.701952297,0.701952297
SLC45A4,57210,3.03e-18,-0.701960466,0.701960466
ZNF816,125893,1.03e-29,0.701965459,0.701965459
GAS8-AS1,750,1.55e-17,-0.701974217,0.701974217
BTN2A1,11120,3.28e-82,0.701980389,0.701980389
